Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spending,Has_child,Living_With,Children
Graduate,Single,24206.0,With_Kid,Without_Teen,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,25,1,Single,1
Postgraduate,Divorced,28420.0,With_Kid,Without_Teen,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,13,1,Single,1
Graduate,Married,22979.0,With_Kid,Without_Teen,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,115,1,Partner,1
Graduate,Single,33279.0,Without_Kid,Without_Teen,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,16,0,Single,0
Postgraduate,Single,46423.0,With_Kid,With_Teen,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,92,1,Single,2
Graduate,Married,30368.0,Without_Kid,With_Teen,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,52,1,Partner,1
Graduate,Married,63684.0,Without_Kid,With_Teen,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,1464,1,Partner,1
Graduate,Divorced,41638.0,Without_Kid,With_Teen,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,441,1,Single,1
Postgraduate,Divorced,68805.0,Without_Kid,With_Teen,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,283,1,Single,1
Postgraduate,Together,65814.0,Without_Kid,With_Teen,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,747,1,Partner,1
Graduate,Divorced,71964.0,Without_Kid,Without_Teen,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,1870,0,Single,0
Graduate,Single,39146.0,With_Kid,Without_Teen,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,165,1,Single,1
Graduate,Together,96876.0,Without_Kid,Without_Teen,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,1941,0,Partner,0
Undergraduate,Married,34445.0,Without_Kid,Without_Teen,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,839,0,Partner,0
Graduate,Single,68281.0,Without_Kid,Without_Teen,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,1655,0,Single,0
Undergraduate,Married,37284.0,With_Kid,With_Teen,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,23,1,Partner,2
Graduate,Married,36790.0,Without_Kid,Without_Teen,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,66,0,Partner,0
Graduate,Together,27943.0,With_Kid,With_Teen,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,37,1,Partner,2
Graduate,Divorced,22263.0,With_Kid,With_Teen,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,21,1,Single,2
Graduate,Together,30261.0,With_Kid,With_Teen,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,22,1,Partner,3
Graduate,Together,28587.0,With_Kid,Without_Teen,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,78,1,Partner,1
Postgraduate,Married,43815.0,With_Kid,Without_Teen,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,79,1,Partner,1
Graduate,Married,48195.0,With_Kid,With_Teen,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,265,1,Partner,2
Postgraduate,Married,77027.0,Without_Kid,With_Teen,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,1175,1,Partner,1
Postgraduate,Married,71322.0,Without_Kid,With_Teen,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,1305,1,Partner,1
Postgraduate,Married,32765.0,With_Kid,Without_Teen,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,46,1,Partner,1
Graduate,Together,29672.0,With_Kid,With_Teen,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,25,1,Partner,2
Graduate,Divorced,23272.0,Without_Kid,Without_Teen,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,46,0,Single,0
Postgraduate,Together,49912.0,Without_Kid,With_Teen,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,874,1,Partner,1
Undergraduate,Together,7500.0,With_Kid,Without_Teen,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,100,1,Partner,1
Postgraduate,Widow,68117.0,Without_Kid,With_Teen,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,930,1,Single,1
Graduate,Married,67225.0,Without_Kid,With_Teen,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,868,1,Partner,1
Graduate,Married,17649.0,With_Kid,Without_Teen,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,45,1,Partner,1
Graduate,Together,55914.0,Without_Kid,With_Teen,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,1260,1,Partner,1
Graduate,Married,40059.0,With_Kid,Without_Teen,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,414,1,Partner,1
Graduate,Together,60905.0,Without_Kid,With_Teen,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,392,1,Partner,1
Graduate,Married,75330.0,With_Kid,With_Teen,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,1109,1,Partner,2
Graduate,Single,60689.0,Without_Kid,With_Teen,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,639,1,Single,1
Graduate,Married,38680.0,With_Kid,Without_Teen,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,79,1,Partner,1
Graduate,Together,61416.0,Without_Kid,Without_Teen,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,1665,0,Partner,0
Graduate,Single,49767.0,Without_Kid,Without_Teen,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,692,0,Single,0
Graduate,Single,83273.0,With_Kid,With_Teen,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,1392,1,Single,3
Graduate,Married,29009.0,With_Kid,Without_Teen,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,44,1,Partner,1
Postgraduate,Married,45057.0,With_Kid,Without_Teen,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,50,1,Partner,1
Graduate,Married,37150.0,With_Kid,Without_Teen,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,467,1,Partner,1
Graduate,Single,43020.0,With_Kid,Without_Teen,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,223,1,Single,1
Graduate,Married,53154.0,Without_Kid,With_Teen,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,158,1,Partner,1
Graduate,Married,65308.0,Without_Kid,Without_Teen,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,1211,0,Partner,0
Graduate,Single,76467.0,With_Kid,Without_Teen,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,1575,1,Single,1
Undergraduate,Married,81044.0,Without_Kid,Without_Teen,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,1208,0,Partner,0
Graduate,Married,32871.0,With_Kid,With_Teen,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,43,1,Partner,2
Graduate,Single,55801.0,With_Kid,With_Teen,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,527,1,Single,2
Graduate,Widow,76320.0,Without_Kid,With_Teen,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,932,1,Single,1
Postgraduate,Single,36927.0,With_Kid,With_Teen,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,71,1,Single,2
Graduate,Together,48794.0,With_Kid,With_Teen,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,54,1,Partner,2
Graduate,Single,23478.0,Without_Kid,Without_Teen,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,129,0,Single,0
Graduate,Divorced,71128.0,With_Kid,Without_Teen,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,1615,1,Single,1
Postgraduate,Divorced,70179.0,Without_Kid,With_Teen,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,1034,1,Single,1
Graduate,Married,59462.0,Without_Kid,With_Teen,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,1088,1,Partner,1
Graduate,Together,38361.0,With_Kid,Without_Teen,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,137,1,Partner,1
Postgraduate,Together,70038.0,Without_Kid,Without_Teen,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,1244,0,Partner,0
Graduate,Together,42554.0,With_Kid,With_Teen,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,41,1,Partner,2
Graduate,Married,67445.0,Without_Kid,With_Teen,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1174,1,Partner,1
Graduate,Widow,67046.0,Without_Kid,With_Teen,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,993,1,Single,1
Graduate,Married,42192.0,Without_Kid,Without_Teen,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,100,0,Partner,0
Postgraduate,Married,77610.0,Without_Kid,With_Teen,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,1680,1,Partner,1
Graduate,Married,31761.0,With_Kid,Without_Teen,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,98,1,Partner,1
Graduate,Together,34350.0,With_Kid,Without_Teen,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,48,1,Partner,1
Graduate,Together,54591.0,Without_Kid,With_Teen,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,519,1,Partner,1
Graduate,Married,71866.0,Without_Kid,With_Teen,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,715,1,Partner,1
Graduate,Married,25293.0,With_Kid,Without_Teen,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,37,1,Partner,1
Postgraduate,Single,42000.0,Without_Kid,Without_Teen,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,653,0,Single,0
Graduate,Married,69520.0,Without_Kid,Without_Teen,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,1455,0,Partner,0
Graduate,Divorced,64713.0,With_Kid,Without_Teen,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,602,1,Single,1
Postgraduate,Married,27889.0,With_Kid,Without_Teen,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,26,1,Partner,1
Undergraduate,Widow,22123.0,Without_Kid,Without_Teen,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,102,0,Single,0
Graduate,Married,27803.0,With_Kid,Without_Teen,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,176,1,Partner,1
Graduate,Married,51651.0,Without_Kid,With_Teen,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,433,1,Partner,1
Graduate,Married,68487.0,Without_Kid,Without_Teen,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,1366,0,Partner,0
Graduate,Married,56796.0,Without_Kid,With_Teen,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,1001,1,Partner,1
Undergraduate,Married,87000.0,Without_Kid,Without_Teen,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,961,0,Partner,0
Graduate,Married,79823.0,Without_Kid,With_Teen,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,1518,1,Partner,1
Graduate,Single,30828.0,With_Kid,Without_Teen,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,56,1,Single,1
Postgraduate,Married,34109.0,Without_Kid,With_Teen,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,22,1,Partner,1
Postgraduate,Divorced,53367.0,With_Kid,With_Teen,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,400,1,Single,2
Undergraduate,Together,22390.0,Without_Kid,Without_Teen,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,26,0,Partner,0
Graduate,Together,71322.0,Without_Kid,With_Teen,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,350,1,Partner,1
Postgraduate,Together,49912.0,Without_Kid,With_Teen,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,874,1,Partner,1
Postgraduate,Married,48699.0,With_Kid,With_Teen,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,40,1,Partner,2
Graduate,Together,80144.0,Without_Kid,Without_Teen,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,1367,0,Partner,0
Graduate,Single,54252.0,With_Kid,With_Teen,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,264,1,Single,2
Postgraduate,Married,81929.0,With_Kid,Without_Teen,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,2053,1,Partner,1
Graduate,Married,76068.0,Without_Kid,With_Teen,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,1376,1,Partner,1
Postgraduate,Married,53204.0,With_Kid,With_Teen,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,45,1,Partner,2
Postgraduate,Together,67911.0,Without_Kid,With_Teen,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,976,1,Partner,1
Undergraduate,Married,14796.0,With_Kid,Without_Teen,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,51,1,Partner,1
Postgraduate,Married,78128.0,Without_Kid,With_Teen,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,1264,1,Partner,1
Undergraduate,Married,14188.0,Without_Kid,Without_Teen,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,75,0,Partner,0
Undergraduate,Married,20425.0,With_Kid,Without_Teen,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,57,1,Partner,1
Postgraduate,Married,58646.0,Without_Kid,With_Teen,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,140,1,Partner,1
Graduate,Divorced,72967.0,Without_Kid,With_Teen,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,55,497,1,Single,1
Postgraduate,Married,48150.0,Without_Kid,With_Teen,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,76,266,1,Partner,1
Graduate,Single,82332.0,Without_Kid,Without_Teen,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,64,2006,0,Single,0
Graduate,Widow,58275.0,With_Kid,With_Teen,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,70,615,1,Single,2
Postgraduate,Together,44953.0,Without_Kid,Without_Teen,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,44,1021,0,Partner,0
Graduate,Together,34587.0,With_Kid,With_Teen,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,72,22,1,Partner,2
Postgraduate,Together,43018.0,Without_Kid,With_Teen,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,51,133,1,Partner,1
Postgraduate,Married,45736.0,Without_Kid,With_Teen,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,71,437,1,Partner,1
Postgraduate,Together,66476.0,Without_Kid,With_Teen,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,56,1013,1,Partner,1
Undergraduate,Married,27733.0,With_Kid,Without_Teen,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,44,57,1,Partner,1
Postgraduate,Together,69805.0,Without_Kid,With_Teen,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,73,1038,1,Partner,1
Postgraduate,Single,72217.0,Without_Kid,Without_Teen,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,63,1573,0,Single,0
Graduate,Divorced,25818.0,With_Kid,Without_Teen,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,54,28,1,Single,1
Postgraduate,Together,37509.0,With_Kid,Without_Teen,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,49,123,1,Partner,1
Undergraduate,Together,25176.0,With_Kid,With_Teen,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,49,13,1,Partner,2
Graduate,Married,43586.0,Without_Kid,With_Teen,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,45,132,1,Partner,1
Undergraduate,Married,53230.0,Without_Kid,With_Teen,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,69,732,1,Partner,1
Graduate,Together,50116.0,With_Kid,With_Teen,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,68,66,1,Partner,2
Graduate,Together,84906.0,Without_Kid,Without_Teen,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,1631,0,Partner,0
Graduate,Married,61286.0,Without_Kid,With_Teen,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,608,1,Partner,1
Postgraduate,Married,82333.0,Without_Kid,Without_Teen,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,39,1822,0,Partner,0
Postgraduate,Together,65220.0,Without_Kid,Without_Teen,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,60,1282,0,Partner,0
Graduate,Together,33590.0,With_Kid,With_Teen,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,51,8,1,Partner,3
Graduate,Divorced,30992.0,With_Kid,Without_Teen,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,49,43,1,Single,1
Postgraduate,Single,72309.0,Without_Kid,Without_Teen,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,49,1931,0,Single,0
Postgraduate,Married,156924.0,Without_Kid,Without_Teen,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76,8,0,Partner,0
Undergraduate,Married,16005.0,With_Kid,Without_Teen,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,45,103,1,Partner,1
Graduate,Married,58692.0,Without_Kid,With_Teen,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,60,395,1,Partner,1
Graduate,Widow,40590.0,With_Kid,With_Teen,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,258,1,Single,2
Graduate,Single,20587.0,With_Kid,Without_Teen,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,55,25,1,Single,1
Postgraduate,Divorced,62637.0,Without_Kid,With_Teen,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,71,185,1,Single,1
Postgraduate,Divorced,29435.0,With_Kid,With_Teen,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,59,180,1,Single,2
Graduate,Divorced,19346.0,With_Kid,Without_Teen,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,51,22,1,Single,1
Graduate,Married,35788.0,With_Kid,With_Teen,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,54,44,1,Partner,2
Graduate,Divorced,36997.0,With_Kid,With_Teen,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,57,94,1,Single,2
Graduate,Married,23539.0,Without_Kid,Without_Teen,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,68,81,0,Partner,0
Graduate,Single,65333.0,Without_Kid,With_Teen,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,52,798,1,Single,1
Graduate,Single,78499.0,Without_Kid,Without_Teen,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,68,1334,0,Single,0
Postgraduate,Together,29732.0,With_Kid,Without_Teen,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,54,38,1,Partner,1
Postgraduate,Together,41275.0,With_Kid,With_Teen,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,65,61,1,Partner,3
Postgraduate,Together,63516.0,With_Kid,With_Teen,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,52,300,1,Partner,2
Postgraduate,Married,42769.0,Without_Kid,With_Teen,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,63,88,1,Partner,1
Postgraduate,Married,49572.0,With_Kid,With_Teen,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,67,54,1,Partner,2
Graduate,Married,69209.0,Without_Kid,Without_Teen,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,0,53,1782,0,Partner,0
Graduate,Married,17148.0,With_Kid,Without_Teen,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,49,68,1,Partner,1
Graduate,Widow,40590.0,With_Kid,With_Teen,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,56,258,1,Single,2
Postgraduate,Together,30560.0,With_Kid,Without_Teen,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,49,31,1,Partner,1
Undergraduate,Married,32146.0,With_Kid,Without_Teen,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,42,66,1,Partner,1
Undergraduate,Divorced,41713.0,With_Kid,With_Teen,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,61,174,1,Single,2
Postgraduate,Together,34176.0,Without_Kid,With_Teen,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,50,28,1,Partner,1
Postgraduate,Married,58482.0,Without_Kid,With_Teen,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,70,731,1,Partner,1
Graduate,Single,59686.0,Without_Kid,With_Teen,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,60,274,1,Single,1
Postgraduate,Married,60896.0,Without_Kid,With_Teen,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,1,61,1701,1,Partner,1
Graduate,Together,62994.0,With_Kid,Without_Teen,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,45,312,1,Partner,1
Graduate,Together,47320.0,Without_Kid,With_Teen,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,68,414,1,Partner,1
Undergraduate,Widow,74859.0,Without_Kid,Without_Teen,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,76,1565,0,Single,0
Undergraduate,Single,15253.0,With_Kid,Without_Teen,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,33,29,1,Single,1
Postgraduate,Single,31560.0,With_Kid,Without_Teen,2013-06-24,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,0,51,94,1,Single,1
Graduate,Divorced,72071.0,Without_Kid,With_Teen,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,71,1338,1,Single,1
Postgraduate,Single,91172.0,Without_Kid,Without_Teen,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3,1,0,1,1,1,0,1,35,1092,0,Single,0
Graduate,Married,90000.0,Without_Kid,Without_Teen,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,41,1479,0,Partner,0
Graduate,Single,41967.0,With_Kid,With_Teen,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,44,54,1,Single,2
Graduate,Single,69263.0,Without_Kid,With_Teen,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,60,568,1,Single,1
